================ Training Loss (Wed Mar 18 15:52:45 2026) ================
[Rank 0] (epoch: 25, iters: 148, time: 0.486, data: 0.013) , G_GAN: 0.787, G_L1: 3.774, G_grad: 0.204, G_lap: 0.268, G_ssim: 0.316, G_stats: 0.034, D_real: 0.052, D_fake: 0.086

[Rank 0] (epoch: 26, iters: 75, time: 1.344, data: 0.012) , G_GAN: 0.798, G_L1: 7.533, G_grad: 0.246, G_lap: 0.285, G_ssim: 0.526, G_stats: 0.185, D_real: 0.049, D_fake: 0.019

[Rank 0] (epoch: 27, iters: 2, time: 0.486, data: 0.007) , G_GAN: 0.843, G_L1: 2.877, G_grad: 0.189, G_lap: 0.276, G_ssim: 0.300, G_stats: 0.022, D_real: 0.018, D_fake: 0.033

[Rank 0] (epoch: 27, iters: 102, time: 0.487, data: 0.007) , G_GAN: 0.781, G_L1: 5.717, G_grad: 0.245, G_lap: 0.273, G_ssim: 0.531, G_stats: 0.017, D_real: 0.022, D_fake: 0.075

[Rank 0] (epoch: 28, iters: 29, time: 0.520, data: 0.008) , G_GAN: 0.920, G_L1: 53.867, G_grad: 0.242, G_lap: 0.266, G_ssim: 0.560, G_stats: 0.363, D_real: 0.042, D_fake: 0.035

[Rank 0] (epoch: 28, iters: 129, time: 0.877, data: 0.011) , G_GAN: 0.272, G_L1: 35.439, G_grad: 0.377, G_lap: 0.360, G_ssim: 0.417, G_stats: 0.338, D_real: 0.006, D_fake: 0.014

[Rank 0] (epoch: 29, iters: 56, time: 0.488, data: 0.007) , G_GAN: 0.320, G_L1: 19.873, G_grad: 0.000, G_lap: 0.000, G_ssim: 0.000, G_stats: 0.000, D_real: 0.033, D_fake: 0.014

[Rank 0] (epoch: 29, iters: 156, time: 0.490, data: 0.006) , G_GAN: 0.289, G_L1: 25.633, G_grad: 0.415, G_lap: 0.483, G_ssim: 0.482, G_stats: 0.312, D_real: 0.017, D_fake: 0.014

[Rank 0] (epoch: 30, iters: 83, time: 0.494, data: 0.006) , G_GAN: 0.738, G_L1: 6.450, G_grad: 0.244, G_lap: 0.315, G_ssim: 0.546, G_stats: 0.175, D_real: 0.153, D_fake: 0.024

[Rank 0] (epoch: 31, iters: 10, time: 0.757, data: 0.007) , G_GAN: 0.290, G_L1: 16.505, G_grad: 0.291, G_lap: 0.371, G_ssim: 0.215, G_stats: 0.082, D_real: 0.007, D_fake: 0.005

[Rank 0] (epoch: 31, iters: 110, time: 0.485, data: 0.006) , G_GAN: 0.440, G_L1: 3.339, G_grad: 0.221, G_lap: 0.274, G_ssim: 0.322, G_stats: 0.085, D_real: 0.086, D_fake: 0.060

[Rank 0] (epoch: 32, iters: 37, time: 0.540, data: 0.007) , G_GAN: 0.986, G_L1: 80.259, G_grad: 0.371, G_lap: 0.292, G_ssim: 1.174, G_stats: 0.600, D_real: 0.012, D_fake: 0.004

[Rank 0] (epoch: 32, iters: 137, time: 0.558, data: 0.007) , G_GAN: 0.863, G_L1: 7.683, G_grad: 0.240, G_lap: 0.250, G_ssim: 0.548, G_stats: 0.269, D_real: 0.067, D_fake: 0.042

[Rank 0] (epoch: 33, iters: 64, time: 1.236, data: 0.007) , G_GAN: 0.953, G_L1: 5.211, G_grad: 0.245, G_lap: 0.254, G_ssim: 0.419, G_stats: 0.215, D_real: 0.017, D_fake: 0.031

================ Training Loss (Wed Mar 18 17:22:05 2026) ================
